234546.0		243610.0		229484.0		250997.0		218399.0		234261.0		213662.0		222877.0		233864.0		269165.0		227888.0		210298.0		222303.0		207881.0		232965.0		216059.0		228951.0		237461.0		233344.0		236131.0		229951.0		225615.0		238880.0		219262.0		217771.0		230635.0		238778.0		254553.0		226296.0		257306.0		245334.0		245882.0		263178.0		236433.0		228634.0		221454.0		240280.0		240410.0		249581.0		225487.0		261695.0		232285.0		225128.0		248839.0		239750.0		219240.0		242195.0		221805.0		212417.0		214936.0		225407.0		228377.0		239508.0		212821.0		229073.0		223401.0		228127.0		238632.0		235966.0		225309.0		258400.0		204988.0		212154.0		263857.0		247237.0		201307.0		225382.0		214775.0		209916.0		249172.0		230371.0		210654.0		229781.0		234768.0		233896.0		243259.0		239870.0		233301.0		217731.0		215726.0		226378.0		265945.0		261558.0		229475.0		238872.0		225705.0		224523.0		218124.0		239646.0		276377.0		243766.0		218930.0		246343.0		242909.0		249276.0		221952.0		230864.0		263008.0		244988.0		236957.0		
244039.0		240886.0		247315.0		284574.0		223933.0		238897.0		234959.0		244215.0		253623.0		277538.0		253151.0		226021.0		249025.0		248099.0		232461.0		230595.0		266784.0		272412.0		262834.0		246731.0		254470.0		242373.0		249220.0		229921.0		238473.0		251481.0		254310.0		236766.0		250667.0		285781.0		274907.0		252937.0		274381.0		259066.0		250806.0		235757.0		254600.0		240989.0		269255.0		227800.0		279880.0		267489.0		234984.0		277191.0		233969.0		218848.0		246020.0		232207.0		238731.0		213120.0		262356.0		252802.0		250481.0		218239.0		229627.0		242776.0		255273.0		262055.0		238968.0		242457.0		260020.0		230471.0		238142.0		290015.0		248940.0		234582.0		256874.0		229550.0		238739.0		264818.0		266539.0		244641.0		246032.0		247448.0		234691.0		260935.0		235097.0		241771.0		229744.0		215567.0		260485.0		272660.0		274102.0		254870.0		260711.0		231473.0		243433.0		233287.0		252196.0		298464.0		267155.0		216253.0		246618.0		265972.0		275815.0		251174.0		266640.0		295079.0		252948.0		259013.0		
252775.0		268159.0		252358.0		265566.0		239608.0		245168.0		246005.0		259781.0		270700.0		294500.0		265152.0		251402.0		258819.0		255690.0		271773.0		268370.0		269380.0		276232.0		249165.0		248236.0		254916.0		246564.0		266712.0		244770.0		259129.0		266177.0		287533.0		263205.0		250260.0		295348.0		288898.0		247609.0		300991.0		273673.0		237103.0		262068.0		259030.0		271293.0		282245.0		238804.0		277581.0		272833.0		236032.0		278673.0		266019.0		229699.0		271939.0		259473.0		239706.0		225231.0		265974.0		264165.0		258650.0		229870.0		242501.0		271943.0		264596.0		263243.0		267474.0		252523.0		268530.0		226915.0		254122.0		296994.0		272182.0		241748.0		249853.0		245177.0		236008.0		285044.0		286344.0		258535.0		249221.0		255165.0		271971.0		278619.0		233828.0		269316.0		247233.0		247758.0		255154.0		291625.0		278511.0		267369.0		265259.0		259047.0		250168.0		249660.0		279511.0		301618.0		273674.0		227758.0		255033.0		280577.0		281559.0		246009.0		259425.0		284422.0		265546.0		272816.0		
261415.0		268450.0		268667.0		267732.0		222447.0		254708.0		227580.0		248173.0		269741.0		293242.0		261320.0		247704.0		243207.0		249635.0		256168.0		235121.0		270834.0		267422.0		247555.0		234217.0		253396.0		233480.0		256157.0		246303.0		244387.0		262362.0		267856.0		258720.0		253032.0		278963.0		269818.0		255042.0		267371.0		272180.0		248675.0		248113.0		240272.0		262199.0		277224.0		224333.0		275054.0		272611.0		237786.0		296227.0		260964.0		237093.0		260759.0		248344.0		246126.0		218435.0		272988.0		251118.0		260402.0		227842.0		250778.0		256372.0		247412.0		271811.0		260504.0		245562.0		276326.0		242897.0		269392.0		293736.0		277660.0		230068.0		269917.0		234213.0		223642.0		284391.0		274975.0		245990.0		275966.0		243522.0		254488.0		257812.0		248948.0		263477.0		229052.0		254421.0		244707.0		286474.0		267872.0		258065.0		260118.0		241198.0		246278.0		259276.0		258885.0		298216.0		266954.0		237465.0		244390.0		265755.0		270782.0		245882.0		253598.0		287890.0		261054.0		269152.0		
219532.0		238928.0		232163.0		250180.0		199648.0		223840.0		216751.0		227389.0		237240.0		248760.0		229246.0		200026.0		210141.0		226735.0		220920.0		224284.0		247507.0		246647.0		231938.0		230513.0		240762.0		225542.0		234080.0		232714.0		228816.0		243503.0		227249.0		230534.0		226276.0		270984.0		258835.0		227087.0		250714.0		241042.0		225493.0		227365.0		231787.0		229082.0		245334.0		208403.0		249823.0		240992.0		214147.0		245983.0		226615.0		212025.0		240917.0		223037.0		223440.0		209237.0		239498.0		241523.0		235230.0		204203.0		211758.0		216799.0		216178.0		249402.0		235337.0		208602.0		239897.0		203111.0		232228.0		264121.0		230582.0		199716.0		246057.0		207989.0		221869.0		237609.0		250370.0		217927.0		235377.0		215423.0		231981.0		232935.0		229874.0		229386.0		218281.0		210964.0		247153.0		260601.0		248631.0		238840.0		245344.0		240611.0		234783.0		229166.0		229777.0		258215.0		250543.0		205579.0		222897.0		234153.0		266534.0		243401.0		240154.0		263861.0		227955.0		244805.0		
230600.0		246165.0		241699.0		257406.0		230984.0		220605.0		225188.0		232441.0		243931.0		279291.0		251614.0		232023.0		229109.0		226059.0		216227.0		224528.0		237766.0		235099.0		230753.0		215108.0		233610.0		239279.0		244747.0		224018.0		221710.0		240423.0		252459.0		239475.0		229331.0		270316.0		247679.0		221492.0		256075.0		253545.0		228986.0		229980.0		242602.0		239604.0		269303.0		239261.0		247795.0		247195.0		213659.0		251194.0		258748.0		224662.0		231948.0		214639.0		220589.0		211503.0		238533.0		235072.0		228741.0		204487.0		240651.0		245768.0		238128.0		243805.0		237132.0		231866.0		241760.0		204739.0		241998.0		276285.0		243074.0		201139.0		234288.0		229158.0		223240.0		252041.0		230155.0		226101.0		227549.0		230760.0		228285.0		253670.0		230958.0		251612.0		227617.0		205796.0		239652.0		251937.0		278184.0		245322.0		264342.0		227550.0		249813.0		229175.0		242840.0		267423.0		257183.0		218758.0		245472.0		237235.0		257083.0		235544.0		239964.0		264611.0		222140.0		248237.0		
254693.0		271801.0		260689.0		274981.0		258177.0		284339.0		252465.0		266303.0		273737.0		298309.0		283448.0		262871.0		266839.0		265151.0		258733.0		260419.0		271970.0		284825.0		258412.0		260872.0		267031.0		258400.0		268284.0		265156.0		256906.0		279243.0		294643.0		284652.0		253130.0		313177.0		280627.0		275979.0		299816.0		281036.0		265296.0		276188.0		272715.0		266333.0		297788.0		266029.0		303828.0		275840.0		259567.0		286228.0		290622.0		239948.0		274495.0		252079.0		261988.0		245550.0		276912.0		283347.0		265339.0		234034.0		261714.0		273864.0		264397.0		294692.0		280659.0		253377.0		286663.0		239040.0		255416.0		312588.0		280489.0		246163.0		273097.0		241190.0		260484.0		294690.0		282454.0		272152.0		279730.0		265221.0		279394.0		283062.0		245862.0		280195.0		248619.0		266113.0		279150.0		295362.0		289377.0		277192.0		281380.0		260880.0		274271.0		253340.0		272222.0		311601.0		288231.0		233284.0		267535.0		292413.0		293594.0		266727.0		263130.0		315134.0		268346.0		271716.0		
225906.0		276459.0		243478.0		257734.0		227451.0		267779.0		238025.0		257985.0		249181.0		295478.0		258215.0		236573.0		240364.0		250668.0		244526.0		223668.0		253440.0		249075.0		222593.0		242911.0		244751.0		247320.0		248531.0		248170.0		237086.0		251540.0		270514.0		267682.0		229264.0		274787.0		254792.0		238148.0		284413.0		251738.0		259129.0		241197.0		253156.0		254213.0		270885.0		240241.0		260749.0		268559.0		226509.0		243409.0		270264.0		221418.0		239805.0		232153.0		237359.0		235132.0		250413.0		257834.0		274279.0		226172.0		233542.0		240413.0		234889.0		269188.0		256872.0		224741.0		274565.0		214042.0		258702.0		288206.0		252530.0		215150.0		252781.0		212042.0		235682.0		255368.0		261829.0		231234.0		251591.0		248079.0		250765.0		252186.0		245499.0		261587.0		218533.0		233778.0		234818.0		267459.0		265855.0		240869.0		275764.0		242964.0		256399.0		235432.0		250988.0		270607.0		258147.0		221329.0		251339.0		263441.0		282808.0		243179.0		241447.0		274471.0		254655.0		262401.0		
229483.0		242372.0		229344.0		248793.0		237148.0		250572.0		231575.0		235782.0		230355.0		264661.0		245433.0		223827.0		227479.0		241008.0		221422.0		218468.0		252260.0		240805.0		239300.0		239035.0		243229.0		229318.0		233456.0		227177.0		235257.0		235274.0		259053.0		242755.0		216864.0		274209.0		260557.0		253172.0		267772.0		251044.0		236106.0		222615.0		241344.0		248579.0		248259.0		210308.0		280514.0		235278.0		223141.0		248277.0		249105.0		232275.0		233992.0		222394.0		224941.0		206130.0		239876.0		236358.0		235036.0		202041.0		219219.0		241854.0		238759.0		247975.0		237293.0		212508.0		246886.0		194797.0		224672.0		254948.0		236271.0		202601.0		234148.0		226839.0		211655.0		251708.0		263357.0		226398.0		241645.0		240965.0		235636.0		246867.0		229651.0		249412.0		228395.0		231208.0		237326.0		256517.0		259072.0		225381.0		256280.0		236874.0		237508.0		229995.0		257268.0		248140.0		257028.0		215246.0		249473.0		254743.0		272229.0		238989.0		230233.0		277545.0		248234.0		241172.0		
233842.0		242183.0		229976.0		253658.0		223644.0		237931.0		235464.0		238278.0		251554.0		270590.0		243409.0		230149.0		226194.0		241785.0		236915.0		239541.0		244797.0		238294.0		240537.0		233844.0		232234.0		231491.0		233438.0		211685.0		238453.0		248448.0		261221.0		248629.0		232075.0		281117.0		264547.0		249485.0		254822.0		257649.0		242881.0		243564.0		242228.0		253619.0		251614.0		229005.0		255743.0		238430.0		223327.0		237094.0		258142.0		215090.0		246040.0		226921.0		240703.0		196235.0		247200.0		246720.0		236856.0		227186.0		231991.0		240955.0		236882.0		242203.0		237593.0		225792.0		245845.0		206141.0		232604.0		270812.0		243847.0		213753.0		227688.0		216170.0		225934.0		269657.0		260737.0		235407.0		259283.0		239281.0		237179.0		256999.0		228685.0		231406.0		215528.0		242684.0		239103.0		256071.0		251633.0		243903.0		258167.0		229493.0		248499.0		237647.0		246273.0		274853.0		254860.0		204487.0		244043.0		258873.0		264556.0		248025.0		247094.0		274692.0		252851.0		250000.0		
250463.0		257992.0		251882.0		255399.0		234109.0		235501.0		240559.0		254370.0		257714.0		288401.0		256106.0		223139.0		247154.0		240157.0		247744.0		245449.0		244942.0		250968.0		244593.0		239999.0		261079.0		241329.0		244862.0		232580.0		243540.0		261573.0		275244.0		246968.0		237139.0		289921.0		284400.0		244959.0		291611.0		258335.0		251090.0		250981.0		246884.0		249887.0		266558.0		226675.0		272911.0		279402.0		232456.0		267964.0		254543.0		232056.0		254166.0		250791.0		246120.0		228950.0		255056.0		265239.0		242162.0		221410.0		235960.0		255094.0		249151.0		265227.0		263654.0		231571.0		276991.0		234691.0		235373.0		290857.0		256776.0		217138.0		257744.0		244390.0		242667.0		279536.0		262176.0		241016.0		241023.0		244061.0		263889.0		258507.0		239205.0		267837.0		247524.0		240803.0		237904.0		279112.0		272533.0		246284.0		263826.0		252518.0		241881.0		247628.0		263221.0		292626.0		263047.0		232317.0		263905.0		270006.0		279958.0		256794.0		239350.0		296792.0		249457.0		268387.0		
227677.0		253608.0		239152.0		248626.0		235764.0		251430.0		231479.0		236379.0		235049.0		274567.0		247468.0		221339.0		234160.0		230884.0		235607.0		231793.0		268422.0		255939.0		227442.0		244030.0		235046.0		224514.0		249152.0		226405.0		224585.0		262883.0		274249.0		265716.0		234199.0		286332.0		265039.0		237561.0		260451.0		252515.0		229585.0		220760.0		253166.0		241334.0		275067.0		222890.0		262220.0		253941.0		223448.0		263504.0		252489.0		222956.0		234774.0		238602.0		236835.0		214797.0		223444.0		238701.0		254615.0		226686.0		230290.0		227145.0		232178.0		244031.0		243599.0		225169.0		265870.0		202222.0		244933.0		266236.0		249266.0		213310.0		256223.0		223553.0		225078.0		260669.0		252318.0		223629.0		248987.0		240053.0		236785.0		265428.0		244413.0		258932.0		214985.0		226882.0		237799.0		269114.0		271989.0		230806.0		262417.0		224029.0		247651.0		235545.0		237105.0		266793.0		250209.0		222530.0		234767.0		248129.0		264404.0		230151.0		243249.0		262822.0		249900.0		257501.0		
229875.0		262373.0		228188.0		250419.0		209004.0		234076.0		222642.0		229866.0		232994.0		260637.0		233144.0		231388.0		239345.0		229559.0		235820.0		232617.0		244271.0		249019.0		224055.0		225946.0		221829.0		219915.0		237542.0		230752.0		232035.0		234929.0		252947.0		248473.0		228696.0		259209.0		256656.0		224116.0		254408.0		247922.0		221969.0		236526.0		233393.0		243024.0		271593.0		211331.0		255335.0		230842.0		209291.0		252495.0		256029.0		197207.0		240666.0		217018.0		224454.0		198539.0		234657.0		225180.0		236216.0		214845.0		233508.0		239618.0		236898.0		251158.0		232784.0		222483.0		250669.0		194944.0		240077.0		277576.0		244329.0		207526.0		247616.0		214137.0		230645.0		243947.0		239449.0		209927.0		230707.0		213426.0		231654.0		245498.0		216226.0		244426.0		223913.0		205608.0		245802.0		267804.0		260217.0		247574.0		255550.0		228035.0		233768.0		219564.0		234956.0		273082.0		252839.0		216785.0		232096.0		246063.0		262621.0		232234.0		223229.0		258296.0		244501.0		234571.0		
240198.0		245021.0		249376.0		261734.0		228273.0		249735.0		237096.0		241721.0		261319.0		274182.0		239286.0		240681.0		238851.0		233027.0		250933.0		233015.0		253333.0		257185.0		233548.0		246437.0		239915.0		236409.0		248532.0		220375.0		240153.0		241357.0		255350.0		249146.0		236390.0		263253.0		256850.0		239421.0		270769.0		270481.0		238919.0		239908.0		257256.0		251704.0		268833.0		215893.0		267802.0		255368.0		230905.0		268616.0		249832.0		207683.0		240694.0		219841.0		236025.0		229256.0		247559.0		233454.0		255739.0		228998.0		240133.0		236336.0		236446.0		263967.0		247318.0		219131.0		265572.0		224395.0		242051.0		285917.0		259213.0		208533.0		240293.0		217175.0		231271.0		264856.0		249194.0		235265.0		240881.0		237804.0		248748.0		252937.0		228842.0		255984.0		220079.0		218390.0		225916.0		268200.0		261970.0		239861.0		249397.0		255797.0		242742.0		249801.0		233456.0		284555.0		251621.0		221782.0		234017.0		247032.0		275271.0		245573.0		236408.0		271041.0		236098.0		259666.0		
203305.0		218966.0		205626.0		221325.0		197055.0		213676.0		205797.0		209351.0		211846.0		238856.0		214167.0		209195.0		210750.0		199155.0		195043.0		201457.0		227322.0		220839.0		205792.0		202500.0		212769.0		197307.0		205057.0		188804.0		219081.0		217497.0		244193.0		213727.0		196582.0		249496.0		221567.0		213250.0		223358.0		229529.0		205325.0		198419.0		218304.0		209547.0		216885.0		191258.0		222595.0		234685.0		190859.0		219377.0		216773.0		200678.0		202557.0		191213.0		197331.0		197597.0		198681.0		212057.0		218882.0		182518.0		202633.0		197871.0		212465.0		223210.0		209839.0		190888.0		230127.0		189255.0		204291.0		226844.0		224623.0		180002.0		213193.0		189008.0		175931.0		238253.0		213111.0		196016.0		215581.0		213974.0		207887.0		221985.0		209202.0		209461.0		195233.0		211491.0		196705.0		233445.0		224938.0		220356.0		227677.0		201657.0		209182.0		215392.0		207594.0		219864.0		217323.0		197523.0		219278.0		226356.0		216970.0		210103.0		207754.0		221904.0		225577.0		225752.0		
256710.0		271970.0		256079.0		272353.0		232974.0		245273.0		241350.0		256597.0		261035.0		292508.0		247110.0		219006.0		248137.0		240840.0		246162.0		245489.0		245612.0		255011.0		240278.0		240486.0		240598.0		242211.0		244132.0		233046.0		247008.0		255222.0		265345.0		261828.0		237352.0		278898.0		270742.0		239143.0		267895.0		255052.0		247761.0		257601.0		245134.0		265286.0		264062.0		232299.0		266344.0		244297.0		222862.0		260817.0		264321.0		214616.0		237770.0		225920.0		240832.0		219184.0		246336.0		247958.0		257679.0		214235.0		233593.0		248162.0		252016.0		257937.0		252391.0		226612.0		260751.0		209784.0		251834.0		284063.0		252563.0		212405.0		242293.0		240132.0		230933.0		271729.0		265289.0		220121.0		248264.0		222502.0		252424.0		257722.0		242238.0		257824.0		248106.0		241339.0		235870.0		272208.0		264569.0		242868.0		279871.0		248896.0		245421.0		251054.0		257389.0		290725.0		265752.0		227816.0		255867.0		257613.0		279443.0		243141.0		247510.0		275184.0		257842.0		263822.0		
